accuracy,avg_evidence_recall,avg_official_score,avg_ppl,avg_primary_score,avg_tokens_per_second,contains_ground_truth,context_length,method,n,official_accuracy
1.0,0.0,100.0,1.0147909446803507,100.0,20.7430475827824,1.0,16349,l2_prefill_only,6,1.0
1.0,0.0,100.0,1.1195351455651803,100.0,16.677505192788324,1.0,16352,l2_prefill_only,6,1.0
0.3333333333333333,0.0,86.66666666666667,1.4980642272639049,86.66666666666667,21.518309140808014,1.0,16354,l2_prefill_only,3,0.3333333333333333
1.0,0.0,100.0,1.0091672724314578,100.0,21.357148827845137,1.0,16355,l2_prefill_only,3,1.0
1.0,0.0,100.0,1.081503701498858,100.0,21.32838805164969,1.0,16357,l2_prefill_only,3,1.0
0.6666666666666666,0.0,86.66666666666667,1.0639274719072624,86.66666666666667,21.565101007609247,0.6666666666666666,16359,l2_prefill_only,3,0.6666666666666666
0.6666666666666666,0.0,86.66666666666667,1.348240310483965,86.66666666666667,4.776886724603106,0.6666666666666666,16343,snapkv,3,0.6666666666666666
0.6666666666666666,0.0,80.0,2.1112908502409145,80.0,3.977402499270564,1.0,16346,snapkv,3,0.6666666666666666
0.6666666666666666,0.0,80.0,3.133623203583029,80.0,4.671285282513275,0.8333333333333334,16349,snapkv,6,0.6666666666666666
0.0,0.0,60.0,12.467295946446866,60.0,4.484583172163315,0.8333333333333334,16352,snapkv,6,0.0
0.0,0.0,66.66666666666667,2.371093302001681,66.66666666666667,4.923893058409665,1.0,16354,snapkv,3,0.0
