experiment_name,run_id,sample_id,model_name,model_family,backend,quant_bits,method,method_family,budget,benchmark,context_length,needle_depth,ppl,mean_nll,contains_ground_truth,exact_match,answer_f1,correct,official_score,official_correct,official_metric_name,official_metric_implementation,dataset_official,primary_metric,primary_score,evidence_recall,evidence_precision,max_kv_len,final_kv_len,avg_kv_len,total_time_s,prefill_time_s,decode_time_s,eviction_time_s,score_time_s,topk_time_s,cache_rebuild_time_s,tokens_per_second,avg_ms_per_token,score_update_count,eviction_count,skipped,skipped_reason,unsupported_reason,oracle
official_ruler_niah_single_qwen25_7b,20260611_225910,0,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15687,,4.90298277741367,1.58984375,True,False,0.022727272727272724,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,246.84239112499927,85.47740183299902,9.014628453995101,14.788043080065108,29.772108091245173,8.827187545633933,0.8400244122531149,14.199143165270776,70.42678479683673,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,1,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15693,,5.914126138506464,1.77734375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,244.02809574999992,84.77243350000208,9.490566335050971,14.916050248044485,27.75922415763489,8.844170938100433,0.8212437902766396,13.487077112275676,74.14504949258571,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,2,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15687,,5.038898466692391,1.6171875,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,249.19616945800226,84.99435462499969,9.65843338099512,15.13698304304853,29.153806097863708,9.014918081011274,0.8357088102929993,13.252666861259854,75.45651078902438,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,3,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15687,,4.429475811142603,1.48828125,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,247.79527049999888,84.99543483299931,8.599545036980999,15.398536338019767,27.059822354232892,9.188102678119321,0.869450989899633,14.884508360565125,67.18394560141405,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,4,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15687,,6.419723190321737,1.859375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,246.87737029099662,84.97208091700304,8.826730594955734,15.106511836027494,27.242531601077644,9.009433419079869,0.8402899199427338,14.501405545689696,68.95883277309167,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,5,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15690,,5.138281833772044,1.63671875,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,244.98913658399397,85.23312645799888,8.62030045902793,15.1774018781216,27.364671475042996,9.04490685894416,0.8482299431343563,14.848670369249977,67.34609733615571,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,6,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15690,,4.446812289294302,1.4921875,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,249.64659579200088,85.30199029199866,10.358067080960609,15.16512192000664,28.99105212118593,9.033649725715804,0.8416926652644179,12.35751796155864,80.92239907000476,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,7,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15687,,4.464216620503004,1.49609375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,262.17375612500473,85.67604454200045,10.828935834004369,14.712780165093136,31.001407321105944,8.746057015931001,0.8272775211007684,11.820182699583661,84.60106120315913,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,8,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15693,,5.058620157678194,1.62109375,True,False,0.01904761904761905,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,288.35641370799567,99.47108779100381,14.28396967396111,22.639085373019043,40.96753834406263,13.226044780720258,1.2017882040090626,8.961094354137208,111.59351307782117,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,9,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15690,,5.3429677124787425,1.67578125,True,False,0.02380952380952381,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,248.84382599899982,83.55374337499961,9.391234589013038,14.724612207071914,29.62626752097276,8.749927066055534,0.8342555249255383,13.629730871567125,73.36902022666436,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,10,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15687,,5.11824957134376,1.6328125,True,False,0.02173913043478261,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,249.34102591699047,83.56431412500388,10.17205487400497,14.7213765390552,30.537832092995814,8.648301054861804,0.8242111972795101,12.5834948381087,79.46917870316383,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,11,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15684,,4.605926067851898,1.52734375,True,False,0.022988505747126436,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,251.44912900099735,84.18934679200174,9.631501333969936,15.009515624973574,28.618341716988652,8.92397181096021,0.8335386219041538,13.289724577885787,75.24610417164013,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,12,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15687,,5.654331423042719,1.732421875,True,False,0.020202020202020204,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,247.95102845800284,84.90296004199627,10.619109129023855,15.24365878795652,27.78196441217733,9.072567443872686,0.8439332527777879,12.05374183886612,82.96179007049886,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,13,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15684,,5.239625362128489,1.65625,True,False,0.03333333333333333,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,247.68652729100722,85.09127137500036,9.704004461069417,15.12904163201165,28.226186257219524,8.98989654800971,0.8512380307365675,13.190430869391205,75.81253485210482,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,14,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15687,,4.3099982582618726,1.4609375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,247.85191033300362,85.07857499999955,9.820780964997539,15.16305079599988,27.741540389994043,9.038187001067854,0.8415455901122186,13.033586682791075,76.72485128904327,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,15,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15684,,6.344931149723057,1.84765625,True,False,0.02222222222222222,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,273.2144525420008,84.98605775000033,20.625742032003473,14.625236046049395,29.10600655667804,8.577278322001803,0.8167162910394836,6.20583733673153,161.13860962502713,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,16,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15684,,5.260132675970259,1.66015625,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,256.42032637500233,90.63931933399726,9.377783541072858,14.886122388030344,30.180756112204108,8.839546036200773,0.8322511483274866,13.649280711096074,73.2639339146317,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,17,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15684,,4.6149308080322236,1.529296875,True,False,0.020618556701030924,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,262.16432299999724,83.53465954199783,9.412948841003526,14.795272263938386,29.60411342097359,8.70787834085786,0.8397020978154615,13.598289140000654,73.53866282034005,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,18,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15696,,5.891069145785306,1.7734375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,262.1237276249958,93.80990554199525,11.002662750979653,15.452786327034119,30.90979807714757,9.13698420097353,0.8590527160995407,11.633547523630419,85.95830274202854,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,19,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l2,hybrid,128,ruler,15687,,4.455505956692757,1.494140625,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,267.3499253750051,83.24067100000684,10.538875458965776,14.998275948993978,29.621729819045868,8.802047466830118,0.870326631658827,12.14550836077165,82.33496452317013,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,0,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15687,,5.11824957134376,1.6328125,True,False,0.02222222222222222,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,254.74808541699895,88.92210774999694,12.288685791936587,13.132640375886695,29.24772605492035,8.766533759975573,0.8478788951033494,10.416085346082264,96.00535774950458,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,1,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15693,,6.101860654522169,1.80859375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,260.26928162599506,87.46180608299619,14.02117429212376,12.920948584986036,34.46022442332469,8.666169869407895,0.8230838316958398,9.129049916446911,109.54042415721688,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,2,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15687,,4.789405303704607,1.56640625,True,False,0.02173913043478261,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,241.5498845839902,83.51850783400005,7.7489961690152995,13.251050799895893,27.537976364706992,8.884839016885962,0.8280183088645572,16.518268587073717,60.53903257043203,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,3,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15687,,4.508026051006968,1.505859375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,245.11004500099807,83.07004916601,9.274647128971992,13.309601826927974,26.64538907703536,8.910694198988494,0.8350386072706897,13.80106415047918,72.45818069509369,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,4,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15687,,6.137718694555804,1.814453125,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,247.19325212499825,83.53042525000637,9.430310125942924,13.112644667198765,28.15429776070232,8.773607011185959,0.8260807432961883,13.573254568571407,73.6742978589291,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,5,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15690,,4.789405303704607,1.56640625,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,242.52198016700277,83.21391633400344,8.239265172058367,13.387378750107018,27.37488748312171,8.950029071012978,0.8448976026993478,15.535365997696433,64.369259156706,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,6,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15690,,5.188706179193045,1.646484375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,243.71467337598733,83.44099324999843,9.084907926080632,13.159602870189701,27.601778820477193,8.830452199865249,0.8363881935365498,14.08930074376892,70.97584317250494,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,7,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15687,,4.395005356905533,1.48046875,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,242.69521387500572,82.93718249999802,8.608443037956022,13.117585167943616,28.602297652701964,8.793650292878738,0.8218239224661374,14.86912318936505,67.25346123403142,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,8,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15693,,4.989929967021947,1.607421875,True,False,0.02,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,250.17734300099255,83.24560129200108,8.797466332951444,15.578448623957229,28.417233775689965,9.181285591534106,2.093843546361313,14.549643630981368,68.73020572618316,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,9,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15690,,5.353413393832282,1.677734375,True,False,0.020408163265306124,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,250.32083762498223,85.00343229199643,10.52515812589263,13.222130204885616,27.339726684818743,8.866204013698734,0.8166069740691455,12.161337480062269,82.22779785853618,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,10,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15687,,4.922172509432291,1.59375,True,False,0.020408163265306124,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,243.42819925000367,83.84024012500595,8.617504541020025,13.116456545991241,28.97339908189315,8.807385907202843,0.8331877176824491,14.853487966349139,67.32425422671895,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,11,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15684,,4.922172509432291,1.59375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,241.48709970898926,83.11743245800608,8.26974683694425,13.201602954941336,26.68863431646605,8.852071136294398,0.83638293693366,15.478103807020194,64.60739716362696,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,12,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15687,,5.480365933956924,1.701171875,True,False,0.0196078431372549,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,241.28865808300907,82.85468262500945,8.568484587900457,13.160026836019824,27.259489800868323,8.870304984651739,0.8315020120207919,14.938464169119076,66.94128584297232,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,13,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15684,,5.038898466692391,1.6171875,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,245.29208270799427,82.92793287499808,8.696266587008722,13.540385413987678,27.217676832835423,8.712104258214822,0.8337912145652808,14.718959994995796,67.93958271100564,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,14,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15687,,4.104604428812962,1.412109375,True,False,0.02150537634408602,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,244.207932291014,84.75592999999935,10.041522042956785,13.17482084511721,26.09453226297046,8.812702898867428,0.8089336433477001,12.747071554733116,78.44939096059989,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,15,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15684,,5.777125554065775,1.75390625,True,False,0.025641025641025647,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,240.05334287499136,84.88849291599763,8.492923330908525,13.321560524040251,25.616904064445407,8.930954620722332,0.8239624188863672,15.071371189018762,66.35096352272285,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,16,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15684,,5.038898466692391,1.6171875,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,240.09442920799484,84.64159008298884,8.47741420698003,13.227336876036134,24.640516761646722,8.847233154476271,0.8283573803200852,15.098943719726345,66.22979849203148,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,17,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15684,,4.516839393365801,1.5078125,True,False,0.020618556701030924,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,245.20734429100412,84.29670904099476,10.408082291905885,13.00952388397127,26.884441425077966,8.722289741330314,0.8049554525059648,12.298134892682635,81.31314290551472,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,18,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15696,,6.234373699944722,1.830078125,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,240.43907158300863,84.02526837500045,10.864040074957302,13.013149703940144,25.196669868950266,8.700483686421649,0.802786571366596,11.781988939368219,84.87531308560392,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,19,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,attention_l1,hybrid,128,ruler,15687,,4.395005356905533,1.48046875,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,128,128,128.0,237.92225670801417,83.69946470900322,7.105760666934657,12.94511251001677,24.499430048352224,8.642045789107215,0.8040513869345887,18.013553509566446,55.51375521042701,3612,3612,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,0,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15687,,5.720982892597131,1.744140625,True,False,0.021052631578947368,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15806,15806,15742.5,179.80156912498933,83.51485691699781,11.065469668101287,0.0,0.0,0.0,0.0,11.567516231957951,86.4489817820413,0,15551,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,1,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15693,,6.457449173295932,1.865234375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15812,15812,15748.5,182.66447250101191,85.44997308299935,11.08663300605258,0.0,0.0,0.0,0.0,11.545434933231787,86.61432035978578,0,15557,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,2,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15687,,5.058620157678194,1.62109375,True,False,0.0196078431372549,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15806,15806,15742.5,184.2089506249904,85.67666100000497,11.067940786015242,0.0,0.0,0.0,0.0,11.564933574792231,86.46828739074408,0,15551,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,3,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15687,,5.1483273473571085,1.638671875,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15806,15806,15742.5,185.71257737500127,87.2398324169917,11.055350339927827,0.0,0.0,0.0,0.0,11.578104362528563,86.36992453068615,0,15551,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,4,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15687,,6.793835283244129,1.916015625,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15806,15806,15742.5,185.29468691600778,86.84432383300737,11.081368581100833,0.0,0.0,0.0,0.0,11.550919822151098,86.57319203985026,0,15551,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,5,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15690,,6.042562186131676,1.798828125,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15809,15809,15745.5,185.40805262498907,86.96520208400034,11.07171487499727,0.0,0.0,0.0,0.0,11.560991359076302,86.49777246091617,0,15554,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,6,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15690,,5.128255921182873,1.634765625,True,False,0.021276595744680854,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15809,15809,15745.5,185.37217129100463,86.8554510410031,11.093322584070847,0.0,0.0,0.0,0.0,11.538472719056966,86.6665826880535,0,15554,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,7,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15687,,4.587969263865388,1.5234375,True,False,0.02150537634408602,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15806,15806,15742.5,185.50460954198206,86.93298316599976,11.063354462909047,0.0,0.0,0.0,0.0,11.569727827950576,86.43245674147693,0,15551,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,8,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15693,,5.654331423042719,1.732421875,True,False,0.020202020202020204,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15812,15812,15748.5,187.1557990819856,87.28615149999678,11.216331626972533,0.0,0.0,0.0,0.0,11.41193076818372,87.62759083572291,0,15557,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,9,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15690,,6.007260073480564,1.79296875,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15809,15809,15745.5,186.77364133299852,87.69809362498927,11.078961290069856,0.0,0.0,0.0,0.0,11.553429662646012,86.55438507867075,0,15554,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,10,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15687,,5.270416412044913,1.662109375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15806,15806,15742.5,187.13471404201118,87.93327141700138,11.085027755019837,0.0,0.0,0.0,0.0,11.547106856997756,86.60177933609248,0,15551,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,11,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15684,,5.448348308054142,1.6953125,True,False,0.021276595744680854,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15803,15803,15739.5,186.58750737499213,87.53411100000085,11.061350791947916,0.0,0.0,0.0,0.0,11.571823587149709,86.4168030620931,0,15548,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,12,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15687,,6.089954588733513,1.806640625,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15806,15806,15742.5,187.85143966699252,87.95229699999618,11.09675012997468,0.0,0.0,0.0,0.0,11.534908734607333,86.69336039042719,0,15551,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,13,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15684,,5.15839250025867,1.640625,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15803,15803,15739.5,188.41564995900262,88.38288041600026,11.050923502014484,0.0,0.0,0.0,0.0,11.582742381364485,86.33533985948816,0,15548,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,14,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15687,,5.249869005715721,1.658203125,True,False,0.01941747572815534,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15806,15806,15742.5,187.60732029100473,88.15335341601167,11.15945974891656,0.0,0.0,0.0,0.0,11.470089312560775,87.18327928841063,0,15551,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,15,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15684,,6.754144051095517,1.91015625,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15803,15803,15739.5,190.10548158299935,88.07048391700664,11.318575752913603,0.0,0.0,0.0,0.0,11.308843338089646,88.42637306963752,0,15548,False,,,False
official_ruler_niah_single_qwen25_7b,20260611_225910,16,mlx-community/Qwen2.5-7B-Instruct-4bit,qwen,mlx,4,full,recency,256,ruler,15684,,5.6103290668115555,1.724609375,True,False,0.0,True,100.0,True,string_match_all,ruler_public_string_match,True,string_match_all,100.0,0.0,0.0,15803,15803,15739.5,182.04119787499076,87.28463116599596,11.151454162958544,0.0,0.0,0.0,0.0,11.478323645464448,87.12073564811362,0,15548,False,,,False
